200 19900
51 40 15
51 41 30
51 44 15
51 46 30
51 49 30
51 55 15
51 57 10
51 58 10
51 59 15
51 61 15
51 63 15
51 64 10
51 66 10
51 67 30
51 70 30
51 72 10
51 73 10
51 74 30
51 75 15
51 76 10
51 77 30
51 79 30
51 80 10
51 82 30
51 83 10
51 84 10
51 85 10
51 86 10
51 88 30
51 89 30
51 90 15
51 92 10
51 93 10
51 94 10
51 97 30
51 98 30
51 100 10
51 101 15
51 102 30
51 103 30
51 107 15
51 108 30
51 109 10
51 113 30
51 115 10
51 118 10
51 119 15
51 124 30
51 126 15
51 128 30
51 130 30
51 131 30
51 134 15
51 137 15
51 139 10
51 140 30
51 141 30
51 143 10
51 144 30
51 145 15
51 147 30
51 149 15
51 151 10
51 152 30
51 153 30
51 154 15
51 155 15
51 156 10
51 160 10
51 166 10
51 169 30
51 171 30
51 172 10
51 173 30
51 175 30
51 176 30
51 178 10
51 180 30
51 182 30
51 183 15
51 184 30
51 186 10
51 187 10
51 188 10
51 191 30
51 196 30
51 199 15
52 1 30
52 5 30
52 8 15
52 9 10
52 10 30
52 12 15
52 13 30
52 17 15
52 18 30
52 20 10
52 21 30
52 23 10
52 26 10
52 27 30
52 29 10
52 30 10
52 32 10
52 33 30
52 34 10
52 35 30
52 36 10
52 37 30
52 39 10
52 40 15
52 42 30
52 43 10
52 46 10
52 48 10
52 49 10
52 51 30
52 53 30
52 54 15
52 56 10
52 58 15
52 59 10
52 60 15
52 67 30
52 69 15
52 70 30
52 71 30
52 73 30
52 74 30
52 77 15
52 78 15
52 80 15
52 82 15
52 84 10
52 86 30
52 87 10
52 90 10
52 91 10
52 92 15
52 97 10
52 101 30
52 102 15
52 103 30
52 104 30
52 105 10
52 106 10
52 108 10
52 113 10
52 114 10
52 116 30
52 117 10
52 119 30
52 120 15
52 121 30
52 122 15
52 124 15
52 126 10
52 129 30
52 133 10
52 135 10
52 138 10
52 139 15
52 140 15
52 141 15
52 142 30
52 146 10
52 148 30
52 149 30
52 150 10
52 152 10
52 153 15
52 154 10
52 157 10
52 159 10
52 162 15
52 163 30
52 164 10
52 167 15
52 170 15
52 171 15
52 172 10
52 175 30
52 176 30
52 183 10
52 187 30
52 188 30
52 191 10
52 193 30
52 194 10
52 195 10
52 197 15
52 199 15
53 1 15
53 2 15
53 3 10
53 4 10
53 5 10
53 6 15
53 9 10
53 10 15
53 15 30
53 16 15
53 18 15
53 20 30
53 24 10
53 26 30
53 28 30
53 37 15
53 38 30
53 40 15
53 41 10
53 42 15
53 43 15
53 44 10
53 45 30
53 46 10
53 47 10
53 49 10
53 50 15
53 51 15
53 56 15
53 60 15
53 61 10
53 62 10
53 66 15
53 68 15
53 70 30
53 71 10
53 72 30
53 74 30
53 77 15
53 78 15
53 80 30
53 81 15
53 83 15
53 84 10
53 87 30
53 88 10
53 89 15
53 92 10
53 94 10
53 96 30
53 97 10
53 98 10
53 103 15
53 104 30
53 109 15
53 110 30
53 113 15
53 114 10
53 115 30
53 116 10
53 117 30
53 122 30
53 125 10
53 126 30
53 128 15
53 129 15
53 130 30
53 131 10
53 132 30
53 135 15
53 137 10
53 139 30
53 142 15
53 146 10
53 148 10
53 149 15
53 151 15
53 152 30
53 153 30
53 154 30
53 155 15
53 156 30
53 157 30
53 158 30
53 159 30
53 160 30
53 163 10
53 164 10
53 165 10
53 167 30
53 169 30
53 173 10
53 179 30
53 180 10
53 182 10
53 183 30
53 186 10
53 188 15
53 189 10
53 190 10
53 195 15
53 196 15
53 198 15
53 199 15
54 4 15
54 5 15
54 7 10
54 13 15
54 15 15
54 22 15
54 23 30
54 24 30
54 26 10
54 27 30
54 30 15
54 33 10
54 35 10
54 39 10
54 41 15
54 42 15
54 43 10
54 44 30
54 45 10
54 50 15
54 51 15
54 53 15
54 55 15
54 58 15
54 60 15
54 61 10
54 63 30
54 64 30
54 67 15
54 68 15
54 69 30
54 71 15
54 72 10
54 76 15
54 78 30
54 79 10
54 81 15
54 82 15
54 83 30
54 84 30
54 85 10
54 86 30
54 89 15
54 91 10
54 92 30
54 93 30
54 95 30
54 96 30
54 99 10
54 100 30
54 101 30
54 102 10
54 104 10
54 105 30
54 106 10
54 107 30
54 110 30
54 111 15
54 112 10
54 113 30
54 115 30
54 119 15
54 120 30
54 121 15
54 123 10
54 125 10
54 130 30
54 132 30
54 133 10
54 134 10
54 137 10
54 139 30
54 140 10
54 141 30
54 142 30
54 145 10
54 150 10
54 153 15
54 154 10
54 155 30
54 160 30
54 161 10
54 162 10
54 165 10
54 168 15
54 169 15
54 173 15
54 180 15
54 182 15
54 186 30
54 187 30
54 188 30
54 190 30
54 191 15
54 194 30
54 195 15
54 199 15
55 3 30
55 4 15
55 5 10
55 6 10
55 7 30
55 12 15
55 13 30
55 14 15
55 15 10
55 16 10
55 17 15
55 19 30
55 21 15
55 24 10
55 26 15
55 27 10
55 31 10
55 33 10
55 38 15
55 39 15
55 40 15
55 41 30
55 42 10
55 44 15
55 45 15
55 47 30
55 52 15
55 53 15
55 56 30
55 61 30
55 63 30
55 65 15
55 70 15
55 71 15
55 72 10
55 73 30
55 74 30
55 75 30
55 76 30
55 77 10
55 80 15
55 82 10
55 83 15
55 84 15
55 85 30
55 86 15
55 87 15
55 89 30
55 93 15
55 97 10
55 99 30
55 100 15
55 101 10
55 103 10
55 106 30
55 107 10
55 111 15
55 113 30
55 115 10
55 116 10
55 118 15
55 119 15
55 120 15
55 124 30
55 125 30
55 127 15
55 128 10
55 130 30
55 136 30
55 137 30
55 138 10
55 140 30
55 141 15
55 143 30
55 145 10
55 148 15
55 149 30
55 150 15
55 154 10
55 155 30
55 160 15
55 161 30
55 164 15
55 166 30
55 168 30
55 170 30
55 174 10
55 175 10
55 176 30
55 178 10
55 181 15
55 183 10
55 184 10
55 187 30
55 192 30
55 193 10
55 195 10
55 197 15
55 198 30
55 199 15
56 1 30
56 5 10
56 8 10
56 11 10
56 13 15
56 15 10
56 17 30
56 18 30
56 20 10
56 23 15
56 24 30
56 25 10
56 26 10
56 27 10
56 31 10
56 38 10
56 41 30
56 42 10
56 44 10
56 51 30
56 54 30
56 57 30
56 58 15
56 59 15
56 63 10
56 66 30
56 68 30
56 73 10
56 75 30
56 76 15
56 80 15
56 82 15
56 85 10
56 87 30
56 91 10
56 93 30
56 95 30
56 99 30
56 100 15
56 102 15
56 107 15
56 108 30
56 112 30
56 113 10
56 115 30
56 119 15
56 121 30
56 123 15
56 130 10
56 131 15
56 134 30
56 135 30
56 136 10
56 138 30
56 140 30
56 142 30
56 143 15
56 144 10
56 147 30
56 149 15
56 152 10
56 154 30
56 156 30
56 158 10
56 162 30
56 163 15
56 165 15
56 168 10
56 171 10
56 174 10
56 177 30
56 178 15
56 179 15
56 181 15
56 182 15
56 183 30
56 184 15
56 185 15
56 194 15
56 195 10
56 199 30
57 5 10
57 7 30
57 8 15
57 9 30
57 11 10
57 12 30
57 15 15
57 17 15
57 18 10
57 20 30
57 21 30
57 22 10
57 23 10
57 26 15
57 30 10
57 31 15
57 34 15
57 35 30
57 36 15
57 39 15
57 40 30
57 41 30
57 42 30
57 44 30
57 45 10
57 49 10
57 50 30
57 52 15
57 53 10
57 54 15
57 55 10
57 58 15
57 60 30
57 61 15
57 66 15
57 67 15
57 69 10
57 70 30
57 71 30
57 74 30
57 75 10
57 83 15
57 87 30
57 88 15
57 89 10
57 94 15
57 95 10
57 97 30
57 98 30
57 99 10
57 100 10
57 101 10
57 104 10
57 106 15
57 107 15
57 108 30
57 111 30
57 113 30
57 114 10
57 118 10
57 119 15
57 120 15
57 121 30
57 123 10
57 125 15
57 128 30
57 129 15
57 130 30
57 136 15
57 138 10
57 139 10
57 140 10
57 143 30
57 148 15
57 149 15
57 150 15
57 153 10
57 160 10
57 161 15
57 162 30
57 163 15
57 167 15
57 168 15
57 171 15
57 173 10
57 180 15
57 182 10
57 185 10
57 190 15
57 192 10
57 193 30
57 195 10
57 197 10
57 198 15
57 199 30
58 3 15
58 4 10
58 5 15
58 6 10
58 9 15
58 12 30
58 13 15
58 15 10
58 18 30
58 19 15
58 21 10
58 22 10
58 23 10
58 28 30
58 29 10
58 30 15
58 34 10
58 35 10
58 36 10
58 37 30
58 39 10
58 42 30
58 43 30
58 44 10
58 45 10
58 47 30
58 53 10
58 55 15
58 62 15
58 63 15
58 65 10
58 70 15
58 73 30
58 74 30
58 76 10
58 77 30
58 78 15
58 82 10
58 83 30
58 84 30
58 85 30
58 90 10
58 94 10
58 95 10
58 98 10
58 100 10
58 101 10
58 105 15
58 107 30
58 109 15
58 111 10
58 112 15
58 114 15
58 115 30
58 116 30
58 117 10
58 118 30
58 125 15
58 126 30
58 128 15
58 129 10
58 132 30
58 133 15
58 135 15
58 136 10
58 141 10
58 142 15
58 144 10
58 147 30
58 148 10
58 150 30
58 151 15
58 152 15
58 153 15
58 156 10
58 157 10
58 158 30
58 161 15
58 162 10
58 163 10
58 166 10
58 167 30
58 169 10
58 170 15
58 172 30
58 175 15
58 176 30
58 177 15
58 179 10
58 186 30
58 187 30
58 188 30
58 189 30
58 191 15
58 193 10
58 196 10
58 199 15
59 2 15
59 3 30
59 4 15
59 12 10
59 15 30
59 20 30
59 21 30
59 24 10
59 26 30
59 27 10
59 31 10
59 32 10
59 33 15
59 35 10
59 39 30
59 41 10
59 42 30
59 44 15
59 46 15
59 47 15
59 48 30
59 50 15
59 53 15
59 54 15
59 55 30
59 57 10
59 58 15
59 62 30
59 63 15
59 69 10
59 70 15
59 73 15
59 74 30
59 82 15
59 83 10
59 93 30
59 94 10
59 95 15
59 96 30
59 98 30
59 99 30
59 103 15
59 108 15
59 111 10
59 115 30
59 116 10
59 118 10
59 120 10
59 122 15
59 126 30
59 128 15
59 129 10
59 130 30
59 131 10
59 132 10
59 134 10
59 136 10
59 137 10
59 138 30
59 140 10
59 142 30
59 143 10
59 144 10
59 146 10
59 147 15
59 150 15
59 154 10
59 158 15
59 159 15
59 162 10
59 163 10
59 165 15
59 169 10
59 171 30
59 173 15
59 175 10
59 177 15
59 178 30
59 179 30
59 180 10
59 183 10
59 186 30
59 189 10
59 190 15
59 191 30
59 192 30
59 195 15
59 197 10
59 198 15
59 199 30
60 2 10
60 4 30
60 5 30
60 13 10
60 14 15
60 15 15
60 16 30
60 18 15
60 19 10
60 21 10
60 22 15
60 25 15
60 26 10
60 27 30
60 29 15
60 31 30
60 36 15
60 37 30
60 39 30
60 40 15
60 41 15
60 42 10
60 45 30
60 50 15
60 51 30
60 55 15
60 56 15
60 58 15
60 59 10
60 65 15
60 66 10
60 69 15
60 71 15
60 72 30
60 75 15
60 76 15
60 78 30
60 79 15
60 83 10
60 84 15
60 85 10
60 90 10
60 91 10
60 95 15
60 97 10
60 99 10
60 103 30
60 105 30
60 108 30
60 114 15
60 115 30
60 120 30
60 121 15
60 123 10
60 125 10
60 126 30
60 128 10
60 134 30
60 136 30
60 139 30
60 140 10
60 142 30
60 144 10
60 146 15
60 147 15
60 148 15
60 149 30
60 150 15
60 151 30
60 153 15
60 155 10
60 158 15
60 159 15
60 160 15
60 164 15
60 166 30
60 169 10
60 173 15
60 178 30
60 179 10
60 182 30
60 187 10
60 188 10
60 189 30
60 190 30
60 191 15
60 192 10
60 193 15
60 194 10
60 197 30
60 199 10
61 1 10
61 4 15
61 6 10
61 10 30
61 15 10
61 16 10
61 17 30
61 18 10
61 19 15
61 21 10
61 22 30
61 28 10
61 29 30
61 31 15
61 32 30
61 34 30
61 36 30
61 37 30
61 44 30
61 46 30
61 47 10
61 50 10
61 52 30
61 56 15
61 58 10
61 59 30
61 60 15
61 65 10
61 66 30
61 68 10
61 69 30
61 70 15
61 71 15
61 72 10
61 75 15
61 78 10
61 79 15
61 80 15
61 84 10
61 86 30
61 88 15
61 89 15
61 90 15
61 92 15
61 93 10
61 94 30
61 97 15
61 101 30
61 102 10
61 106 10
61 107 15
61 114 30
61 116 30
61 117 10
61 118 15
61 119 30
61 121 15
61 122 15
61 123 15
61 126 15
61 133 30
61 134 15
61 138 10
61 139 10
61 140 15
61 144 10
61 145 15
61 146 15
61 147 10
61 148 30
61 150 30
61 162 30
61 164 30
61 165 30
61 171 15
61 172 15
61 173 10
61 175 30
61 177 15
61 178 10
61 179 30
61 180 15
61 184 30
61 187 15
61 189 15
61 190 10
61 193 10
61 198 15
61 199 30
62 2 30
62 4 30
62 5 30
62 6 15
62 7 10
62 9 15
62 12 15
62 13 10
62 14 10
62 15 10
62 16 30
62 18 30
62 22 30
62 26 10
62 27 30
62 28 15
62 29 15
62 32 10
62 33 30
62 37 30
62 38 15
62 40 30
62 42 10
62 44 10
62 46 30
62 47 30
62 51 10
62 52 15
62 54 15
62 55 15
62 56 30
62 57 10
62 60 30
62 61 15
62 64 30
62 68 10
62 70 30
62 71 15
62 72 10
62 78 30
62 79 30
62 82 10
62 85 30
62 86 15
62 87 30
62 90 15
62 91 30
62 92 30
62 94 15
62 96 15
62 98 30
62 99 10
62 100 10
62 103 15
62 105 10
62 109 30
62 112 30
62 113 15
62 114 30
62 116 10
62 118 10
62 120 10
62 127 15
62 128 15
62 129 15
62 131 10
62 132 15
62 133 15
62 134 10
62 135 15
62 138 15
62 141 15
62 147 10
62 149 10
62 151 15
62 153 10
62 154 30
62 159 10
62 161 10
62 162 15
62 163 30
62 164 10
62 165 15
62 170 30
62 171 10
62 173 15
62 175 30
62 180 10
62 181 10
62 185 30
62 187 30
62 188 10
62 191 10
62 196 30
62 197 30
62 198 15
62 199 30
63 2 15
63 4 15
63 6 15
63 8 15
63 9 30
63 12 10
63 14 10
63 16 10
63 17 30
63 18 10
63 19 30
63 21 30
63 23 15
63 24 10
63 29 10
63 31 10
63 32 30
63 33 15
63 34 30
63 37 15
63 43 10
63 49 15
63 52 10
63 53 30
63 57 30
63 60 15
63 61 15
63 62 15
63 64 15
63 65 15
63 66 30
63 69 10
63 70 10
63 73 10
63 77 15
63 78 30
63 82 30
63 83 30
63 85 10
63 86 30
63 89 30
63 91 30
63 92 10
63 94 10
63 96 15
63 97 15
63 101 15
63 104 30
63 106 30
63 108 30
63 109 15
63 110 10
63 111 10
63 114 10
63 116 15
63 117 15
63 118 30
63 119 10
63 125 10
63 126 10
63 127 15
63 128 15
63 129 10
63 131 15
63 132 10
63 133 30
63 134 30
63 135 15
63 141 10
63 143 10
63 144 10
63 146 30
63 147 30
63 149 15
63 150 15
63 152 30
63 155 10
63 156 30
63 157 10
63 158 10
63 159 10
63 163 15
63 165 10
63 169 30
63 171 30
63 173 30
63 175 10
63 180 10
63 181 30
63 182 15
63 184 15
63 186 10
63 187 15
63 190 30
63 191 15
63 192 30
63 193 10
63 194 30
63 197 30
63 198 10
63 199 30
64 3 15
64 4 15
64 5 30
64 6 10
64 7 15
64 8 15
64 9 15
64 10 15
64 13 10
64 15 30
64 16 10
64 19 15
64 21 10
64 22 30
64 23 15
64 27 10
64 28 30
64 29 30
64 31 10
64 32 15
64 33 10
64 34 30
64 35 10
64 37 10
64 42 15
64 44 30
64 45 15
64 49 10
64 50 30
64 52 15
64 53 15
64 55 10
64 56 10
64 57 10
64 58 15
64 59 30
64 60 30
64 61 10
64 65 15
64 69 15
64 70 15
64 71 15
64 73 10
64 77 30
64 82 30
64 83 10
64 84 15
64 86 10
64 91 30
64 94 30
64 97 15
64 98 10
64 99 15
64 103 15
64 104 10
64 105 30
64 106 10
64 107 30
64 108 30
64 110 10
64 112 30
64 113 30
64 114 10
64 115 30
64 116 30
64 119 15
64 122 30
64 123 10
64 124 15
64 125 15
64 127 10
64 128 10
64 131 30
64 134 30
64 137 15
64 138 30
64 139 30
64 142 15
64 145 30
64 149 10
64 151 10
64 152 30
64 155 10
64 156 15
64 157 10
64 159 30
64 162 30
64 163 30
64 165 10
64 166 15
64 168 30
64 170 30
64 173 30
64 176 10
64 178 30
64 179 30
64 180 15
64 183 15
64 184 15
64 186 30
64 187 30
64 189 30
64 191 30
64 192 30
64 194 15
64 195 10
64 196 15
64 198 15
64 199 30
65 5 30
65 6 10
65 9 15
65 12 30
65 14 30
65 15 30
65 19 30
65 20 15
65 22 30
65 23 15
65 25 10
65 26 30
65 28 15
65 31 10
65 32 15
65 33 10
65 34 15
65 37 30
65 38 30
65 39 10
65 40 10
65 41 10
65 42 10
65 43 15
65 44 30
65 45 30
65 46 10
65 47 10
65 50 10
65 51 10
65 52 15
65 53 30
65 54 15
65 56 10
65 57 30
65 59 15
65 62 15
65 67 10
65 69 15
65 71 30
65 74 30
65 75 15
65 78 10
65 80 30
65 81 15
65 92 15
65 93 10
65 94 10
65 95 30
65 98 15
65 99 10
65 100 15
65 101 10
65 102 10
65 104 10
65 108 15
65 109 10
65 111 15
65 113 15
65 114 30
65 116 15
65 117 30
65 118 15
65 120 10
65 123 30
65 126 15
65 128 10
65 130 30
65 131 15
65 134 10
65 135 10
65 136 10
65 137 30
65 139 15
65 142 10
65 144 10
65 145 15
65 148 10
65 151 30
65 152 15
65 153 30
65 155 15
65 159 30
65 160 10
65 165 30
65 166 30
65 169 10
65 170 10
65 174 10
65 175 30
65 177 10
65 182 10
65 183 15
65 184 15
65 187 30
65 188 30
65 189 15
65 190 30
65 191 15
65 192 30
65 194 15
65 196 30
65 198 10
65 199 30
66 3 15
66 4 15
66 6 10
66 7 30
66 9 15
66 13 30
66 16 30
66 17 30
66 21 30
66 26 10
66 28 15
66 29 15
66 30 10
66 31 15
66 32 10
66 33 15
66 34 15
66 36 10
66 38 15
66 39 10
66 40 10
66 42 30
66 43 15
66 44 30
66 45 15
66 46 30
66 47 15
66 48 10
66 49 10
66 52 15
66 54 30
66 55 10
66 58 30
66 59 15
66 62 30
66 64 30
66 65 15
66 68 15
66 69 30
66 74 10
66 75 15
66 77 30
66 78 10
66 79 15
66 80 10
66 82 15
66 84 10
66 85 30
66 86 10
66 87 15
66 88 30
66 90 10
66 94 30
66 95 30
66 97 10
66 99 15
66 102 15
66 104 30
66 106 30
66 107 10
66 108 15
66 113 10
66 114 10
66 115 30
66 116 15
66 124 15
66 125 30
66 127 10
66 129 10
66 130 10
66 133 10
66 135 30
66 139 30
66 141 15
66 142 10
66 143 15
66 144 15
66 146 15
66 147 15
66 148 30
66 149 30
66 152 10
66 153 30
66 156 10
66 161 30
66 162 30
66 163 15
66 164 15
66 165 30
66 166 15
66 167 10
66 168 15
66 171 30
66 172 15
66 174 10
66 178 15
66 179 15
66 180 10
66 181 15
66 182 10
66 183 30
66 185 30
66 187 30
66 189 15
66 192 10
66 194 30
66 195 10
66 196 15
66 199 10
67 1 30
67 2 15
67 6 30
67 9 15
67 11 15
67 12 15
67 13 30
67 14 15
67 15 10
67 17 15
67 18 10
67 22 30
67 23 15
67 24 30
67 26 10
67 27 15
67 28 15
67 29 15
67 33 15
67 34 10
67 35 15
67 40 30
67 42 15
67 47 15
67 48 10
67 53 10
67 55 15
67 56 30
67 58 10
67 59 30
67 60 15
67 61 10
67 62 30
67 63 10
67 64 15
67 66 30
67 71 15
67 75 15
67 76 10
67 79 30
67 81 10
67 82 10
67 84 30
67 85 30
67 87 15
67 88 30
67 92 30
67 93 10
67 95 10
67 96 30
67 97 30
67 100 30
67 101 30
67 105 30
67 108 10
67 109 15
67 110 15
67 111 10
67 112 15
67 113 15
67 115 30
67 116 10
67 123 15
67 124 15
67 125 30
67 126 10
67 127 30
67 128 30
67 129 10
67 131 15
67 135 15
67 141 10
67 143 30
67 144 15
67 146 30
67 148 10
67 150 15
67 153 10
67 156 10
67 159 15
67 162 30
67 164 15
67 165 15
67 166 10
67 169 15
67 170 10
67 171 15
67 172 15
67 174 15
67 175 30
67 178 10
67 180 10
67 181 15
67 182 15
67 186 15
67 187 10
67 190 15
67 192 15
67 194 10
67 195 30
67 196 15
67 197 15
67 198 30
67 199 10
68 2 30
68 4 15
68 6 10
68 8 10
68 10 30
68 13 15
68 15 10
68 16 10
68 17 30
68 18 15
68 20 10
68 22 15
68 23 30
68 25 15
68 29 30
68 32 10
68 33 30
68 36 10
68 37 15
68 38 15
68 40 10
68 42 15
68 43 30
68 44 30
68 45 30
68 46 15
68 48 30
68 49 30
68 51 15
68 52 15
68 55 10
68 57 15
68 58 10
68 59 10
68 60 15
68 63 30
68 64 30
68 65 30
68 67 30
68 72 30
68 74 15
68 75 15
68 79 30
68 80 30
68 81 15
68 82 15
68 83 30
68 84 30
68 86 30
68 88 15
68 89 30
68 95 30
68 96 30
68 99 30
68 100 30
68 101 10
68 102 15
68 103 15
68 106 15
68 107 10
68 108 10
68 112 15
68 113 30
68 115 30
68 116 30
68 118 15
68 123 15
68 124 30
68 125 30
68 126 15
68 127 30
68 128 10
68 130 30
68 132 30
68 135 15
68 136 30
68 137 10
68 138 30
68 139 30
68 142 30
68 144 10
68 146 30
68 147 30
68 148 10
68 149 15
68 152 15
68 154 15
68 156 10
68 159 10
68 162 30
68 165 15
68 166 10
68 167 30
68 173 10
68 176 10
68 177 15
68 179 10
68 180 10
68 182 10
68 183 30
68 186 15
68 188 30
68 189 15
68 190 10
68 192 10
68 194 15
68 195 30
68 196 15
68 197 10
68 199 15
69 3 15
69 9 30
69 10 10
69 11 30
69 13 30
69 14 15
69 16 15
69 18 30
69 19 30
69 21 15
69 22 15
69 26 10
69 28 30
69 30 30
69 31 10
69 32 15
69 38 15
69 40 10
69 41 30
69 42 10
69 44 15
69 47 10
69 51 30
69 53 15
69 55 15
69 56 10
69 58 10
69 62 10
69 67 30
69 68 10
69 73 10
69 75 10
69 76 30
69 77 10
69 79 30
69 85 15
69 86 30
69 90 30
69 91 30
69 92 30
69 94 15
69 95 15
69 96 30
69 99 10
69 101 30
69 104 15
69 106 15
69 108 10
69 110 15
69 112 15
69 115 15
69 116 30
69 117 15
69 125 10
69 127 10
69 128 30
69 130 10
69 131 15
69 132 15
69 138 15
69 139 30
69 141 30
69 143 10
69 145 30
69 146 30
69 148 15
69 149 15
69 152 15
69 155 30
69 156 10
69 157 15
69 158 10
69 160 10
69 161 15
69 162 10
69 163 15
69 166 15
69 171 10
69 172 10
69 173 10
69 175 10
69 176 30
69 177 10
69 178 15
69 180 15
69 181 30
69 182 15
69 184 30
69 186 30
69 189 10
69 190 10
69 192 15
69 195 10
69 199 10
70 2 15
70 3 10
70 4 30
70 5 15
70 6 10
70 9 15
70 11 10
70 14 10
70 15 15
70 21 30
70 22 10
70 23 15
70 25 10
70 26 15
70 33 30
70 34 15
70 35 30
70 36 10
70 39 30
70 40 30
70 42 30
70 43 30
70 46 30
70 54 10
70 56 15
70 60 30
70 65 15
70 66 10
70 67 30
70 68 15
70 69 30
70 74 15
70 75 30
70 77 30
70 81 15
70 84 30
70 86 10
70 91 15
70 92 10
70 97 10
70 100 10
70 101 10
70 102 10
70 103 30
70 106 10
70 108 10
70 111 10
70 112 10
70 114 30
70 115 15
70 119 15
70 120 10
70 121 10
70 124 10
70 128 15
70 129 30
70 130 15
70 133 10
70 136 15
70 137 30
70 139 30
70 146 10
70 147 15
70 148 10
70 150 30
70 151 30
70 152 10
70 153 30
70 158 10
70 161 10
70 162 30
70 163 15
70 165 30
70 166 30
70 167 30
70 168 15
70 169 30
70 170 10
70 171 30
70 175 30
70 181 30
70 182 30
70 184 30
70 185 30
70 186 30
70 187 30
70 188 15
70 189 10
70 190 10
70 196 30
70 198 30
70 199 10
71 3 15
71 5 10
71 8 15
71 9 10
71 10 15
71 12 10
71 13 15
71 16 30
71 17 15
71 18 30
71 20 30
71 21 15
71 22 30
71 25 15
71 26 10
71 27 15
71 29 30
71 31 10
71 32 30
71 33 30
71 36 30
71 47 10
71 50 15
71 51 10
71 56 15
71 58 15
71 59 10
71 63 30
71 66 15
71 68 10
71 69 30
71 70 10
71 72 15
71 73 15
71 75 30
71 78 15
71 79 10
71 81 15
71 82 10
71 85 30
71 86 15
71 87 10
71 88 10
71 96 15
71 98 15
71 101 15
71 102 30
71 106 15
71 107 15
71 110 15
71 113 15
71 118 10
71 121 15
71 123 30
71 125 10
71 127 10
71 129 10
71 136 15
71 137 15
71 139 10
71 140 15
71 141 15
71 145 30
71 146 15
71 150 10
71 153 30
71 154 10
71 156 15
71 158 15
71 159 30
71 160 30
71 161 15
71 162 30
71 163 15
71 164 15
71 165 10
71 168 30
71 169 30
71 170 10
71 171 30
71 172 10
71 173 15
71 174 10
71 176 30
71 177 10
71 178 15
71 182 10
71 183 15
71 184 10
71 186 10
71 187 15
71 188 30
71 189 15
71 190 15
71 191 10
71 194 10
71 195 30
71 196 10
71 199 30
72 1 10
72 2 15
72 5 30
72 6 30
72 8 30
72 10 15
72 13 30
72 15 10
72 17 30
72 19 10
72 20 30
72 21 15
72 22 30
72 23 10
72 27 30
72 28 30
72 31 15
72 35 15
72 39 15
72 40 30
72 41 10
72 43 15
72 47 30
72 48 30
72 52 15
72 56 10
72 57 10
72 58 30
72 59 30
72 63 15
72 64 10
72 65 10
72 66 30
72 67 30
72 69 30
72 70 30
72 76 30
72 77 30
72 79 10
72 80 15
72 82 10
72 83 10
72 85 10
72 88 30
72 89 10
72 91 10
72 93 10
72 95 30
72 97 10
72 100 30
72 101 15
72 102 30
72 103 10
72 105 10
72 107 30
72 109 10
72 110 30
72 112 30
72 117 10
72 118 10
72 120 10
72 122 15
72 124 15
72 127 30
72 129 30
72 130 30
72 133 15
72 134 10
72 139 15
72 140 10
72 141 15
72 143 10
72 146 10
72 147 30
72 148 30
72 149 10
72 150 30
72 151 10
72 153 15
72 154 15
72 158 15
72 159 10
72 160 15
72 161 10
72 163 10
72 165 15
72 166 10
72 170 15
72 171 15
72 173 10
72 174 15
72 175 30
72 177 10
72 178 15
72 183 10
72 187 30
72 190 30
72 191 30
72 192 30
72 193 30
72 194 10
72 197 10
72 198 15
72 199 15
73 3 10
73 4 10
73 8 30
73 10 30
73 12 30
73 14 15
73 17 15
73 20 10
73 22 30
73 25 15
73 27 15
73 28 30
73 31 30
73 34 15
73 35 30
73 36 30
73 37 10
73 40 10
73 43 15
73 44 15
73 45 15
73 46 10
73 47 10
73 48 10
73 49 10
73 53 10
73 54 10
73 57 15
73 60 10
73 61 30
73 62 15
73 65 30
73 66 15
73 67 10
73 68 10
73 70 10
73 72 10
73 75 15
73 76 10
73 77 10
73 81 10
73 82 10
73 83 30
73 84 10
73 88 10
73 89 30
73 92 30
73 93 30
73 94 30
73 95 10
73 96 15
73 100 15
73 103 30
73 107 30
73 109 30
73 114 30
73 115 15
73 116 15
73 119 10
73 121 15
73 122 15
73 124 10
73 127 10
73 128 15
73 130 10
73 132 10
73 136 30
73 141 30
73 142 10
73 143 15
73 146 30
73 148 30
73 151 30
73 152 10
73 154 10
73 156 10
73 158 10
73 163 15
73 164 10
73 165 10
73 167 10
73 168 10
73 169 30
73 171 30
73 173 15
73 177 30
73 179 15
73 180 30
73 185 30
73 186 10
73 187 15
73 190 30
73 199 30
74 1 10
74 4 10
74 5 30
74 7 10
74 8 15
74 9 30
74 10 30
74 11 10
74 12 30
74 13 30
74 14 10
74 16 15
74 19 30
74 20 30
74 21 15
74 24 15
74 25 15
74 29 15
74 30 15
74 32 15
74 33 30
74 34 15
74 36 15
74 37 30
74 38 15
74 39 30
74 40 30
74 41 10
74 46 15
74 48 10
74 54 10
74 56 30
74 60 15
74 61 15
74 62 30
74 63 15
74 64 10
74 67 10
74 69 10
74 71 15
74 72 10
74 73 30
74 76 15
74 78 30
74 85 15
74 90 30
74 92 15
74 93 30
74 94 10
74 96 30
74 97 15
74 98 10
74 100 15
74 101 15
74 103 10
74 104 30
74 105 15
74 106 30
74 109 10
74 110 10
74 111 30
74 112 10
74 115 15
74 117 30
74 118 30
74 119 15
74 122 15
74 124 10
74 125 30
74 126 10
74 129 10
74 130 30
74 131 10
74 132 30
74 133 30
74 134 15
74 135 10
74 136 30
74 137 10
74 138 30
