100 4950
45 57 15
45 58 15
45 60 15
45 62 15
45 67 15
45 69 30
45 77 15
45 80 15
45 81 30
45 84 30
45 85 15
45 87 30
45 88 15
45 91 10
45 96 10
45 98 30
45 99 10
46 1 30
46 2 15
46 5 30
46 8 15
46 11 30
46 12 15
46 13 15
46 15 30
46 16 15
46 21 10
46 23 10
46 25 10
46 28 30
46 30 15
46 32 30
46 36 30
46 38 30
46 39 15
46 41 10
46 44 30
46 47 10
46 55 10
46 56 30
46 58 15
46 59 15
46 61 10
46 68 30
46 69 10
46 73 30
46 74 30
46 77 15
46 78 15
46 79 10
46 81 30
46 83 15
46 87 30
46 90 10
46 92 15
46 96 30
46 98 15
46 99 10
47 2 10
47 3 15
47 5 30
47 6 30
47 9 15
47 10 30
47 11 10
47 16 30
47 17 30
47 19 10
47 21 30
47 22 30
47 24 15
47 25 15
47 32 30
47 33 30
47 34 15
47 36 10
47 37 10
47 41 10
47 44 30
47 48 30
47 52 15
47 57 10
47 58 10
47 59 15
47 60 15
47 62 15
47 65 15
47 67 15
47 69 15
47 70 10
47 71 30
47 73 15
47 79 15
47 80 10
47 82 15
47 83 10
47 84 10
47 87 30
47 88 15
47 89 15
47 91 15
47 92 30
47 94 30
47 95 10
47 96 30
47 99 10
48 2 15
48 4 15
48 6 30
48 8 10
48 12 10
48 15 10
48 16 15
48 17 15
48 18 30
48 19 30
48 20 15
48 21 10
48 22 15
48 24 15
48 26 10
48 31 10
48 32 15
48 34 10
48 36 30
48 37 15
48 39 30
48 41 30
48 44 10
48 45 30
48 46 15
48 49 10
48 54 30
48 57 30
48 58 10
48 60 30
48 62 30
48 63 10
48 64 30
48 66 15
48 69 15
48 70 15
48 71 10
48 75 15
48 76 30
48 77 15
48 82 30
48 83 15
48 84 15
48 86 15
48 87 30
48 88 10
48 89 15
48 90 10
48 94 15
48 96 15
48 97 15
48 99 15
49 1 30
49 3 10
49 4 15
49 5 10
49 7 30
49 8 10
49 9 30
49 10 30
49 13 30
49 15 15
49 16 30
49 17 10
49 21 10
49 22 15
49 26 10
49 28 10
49 31 30
49 33 15
49 37 10
49 38 15
49 39 15
49 40 10
49 44 30
49 46 15
49 47 30
49 52 10
49 54 15
49 55 30
49 56 30
49 60 30
49 63 30
49 65 15
49 70 10
49 71 10
49 75 30
49 77 30
49 78 15
49 80 10
49 82 30
49 84 30
49 85 30
49 86 10
49 87 10
49 88 10
49 90 10
49 93 30
49 94 10
49 95 10
49 96 30
49 97 10
49 98 15
49 99 10
50 3 15
50 5 30
50 7 30
50 8 30
50 10 10
50 11 15
50 12 15
50 13 10
50 15 15
50 16 30
50 18 15
50 20 30
50 22 15
50 24 10
50 25 10
50 27 30
50 28 10
50 29 15
50 31 30
50 33 30
50 34 15
50 35 10
50 36 30
50 40 30
50 43 10
50 45 10
50 46 30
50 47 30
50 48 15
50 49 30
50 51 30
50 54 10
50 55 10
50 60 15
50 61 10
50 62 10
50 64 15
50 65 15
50 66 15
50 67 30
50 68 10
50 70 15
50 73 15
50 76 10
50 78 10
50 80 10
50 83 10
50 84 10
50 86 30
50 88 15
50 89 30
50 90 15
50 93 10
50 94 15
50 95 30
50 96 15
50 97 30
50 98 15
50 99 30
51 3 10
51 7 30
51 8 15
51 9 30
51 11 15
51 13 15
51 14 30
51 15 10
51 17 30
51 20 30
51 21 15
51 22 15
51 24 15
51 30 30
51 31 10
51 33 15
51 34 10
51 35 30
51 37 30
51 39 15
51 40 30
51 42 30
51 46 30
51 47 15
51 48 10
51 49 15
51 52 15
51 54 30
51 56 15
51 59 10
51 60 10
51 65 30
51 68 30
51 69 10
51 71 30
51 72 15
51 77 30
51 89 15
51 90 10
51 92 15
51 93 30
51 94 10
51 96 15
51 97 15
51 99 15
52 6 30
52 10 10
52 14 30
52 15 10
52 17 15
52 19 15
52 21 10
52 23 10
52 27 15
52 30 30
52 32 10
52 34 30
52 37 10
52 42 30
52 44 30
52 45 30
52 46 15
52 48 15
52 50 30
52 54 15
52 55 30
52 58 10
52 61 15
52 63 10
52 64 10
52 65 30
52 66 10
52 68 15
52 72 10
52 74 15
52 76 15
52 77 30
52 78 15
52 81 10
52 82 10
52 83 10
52 89 30
52 92 30
52 96 10
52 97 15
52 99 30
53 2 30
53 4 15
53 11 10
53 12 15
53 13 30
53 15 30
53 16 15
53 18 10
53 20 30
53 22 15
53 24 10
53 26 15
53 30 30
53 34 30
53 35 30
53 38 15
53 46 30
53 47 10
53 48 30
53 49 15
53 50 30
53 51 30
53 52 30
53 57 10
53 60 15
53 62 15
53 67 10
53 68 10
53 72 10
53 73 15
53 75 15
53 76 10
53 77 15
53 79 15
53 81 15
53 85 30
53 86 30
53 87 30
53 89 10
53 90 30
53 96 30
53 97 10
53 98 30
53 99 10
54 1 15
54 2 10
54 5 15
54 6 15
54 7 10
54 8 10
54 9 10
54 10 30
54 12 30
54 13 10
54 17 10
54 23 10
54 25 10
54 26 10
54 27 30
54 28 30
54 29 10
54 31 30
54 32 10
54 33 30
54 34 30
54 36 15
54 42 15
54 43 30
54 46 30
54 47 10
54 53 30
54 55 15
54 56 30
54 57 15
54 58 10
54 61 15
54 64 10
54 65 15
54 67 30
54 69 10
54 73 15
54 75 10
54 82 30
54 85 10
54 87 10
54 88 30
54 89 10
54 95 10
54 96 10
54 97 10
54 99 30
55 1 30
55 2 10
55 7 30
55 8 10
55 9 15
55 15 15
55 17 15
55 18 15
55 19 30
55 20 10
55 21 30
55 22 30
55 25 30
55 26 15
55 27 10
55 30 30
55 31 15
55 34 15
55 39 15
55 41 10
55 42 15
55 44 10
55 47 15
55 48 30
55 51 30
55 53 15
55 57 15
55 60 10
55 63 30
55 70 10
55 76 15
55 78 30
55 79 15
55 80 10
55 82 30
55 84 10
55 85 10
55 89 30
55 90 30
55 92 10
55 93 30
55 95 30
55 98 30
55 99 10
56 1 10
56 2 15
56 3 30
56 4 30
56 5 30
56 10 15
56 14 10
56 18 30
56 22 10
56 23 15
56 24 30
56 25 30
56 28 15
56 31 15
56 32 15
56 34 30
56 39 30
56 40 15
56 41 10
56 43 10
56 44 30
56 47 10
56 48 30
56 50 10
56 52 30
56 53 30
56 55 10
56 58 30
56 60 15
56 62 15
56 64 10
56 73 15
56 75 10
56 76 15
56 79 10
56 80 15
56 81 10
56 82 15
56 86 10
56 87 10
56 88 15
56 93 10
56 96 30
56 98 30
56 99 15
57 1 30
57 2 30
57 4 10
57 5 15
57 8 10
57 11 30
57 12 10
57 13 10
57 14 30
57 17 30
57 18 30
57 19 30
57 20 10
57 22 30
57 23 30
57 26 10
57 27 15
57 28 10
57 30 30
57 32 10
57 36 30
57 38 10
57 39 10
57 41 30
57 42 30
57 43 15
57 46 10
57 49 30
57 50 15
57 51 30
57 52 15
57 56 15
57 60 15
57 61 15
57 62 10
57 65 10
57 67 15
57 70 15
57 72 30
57 75 30
57 77 30
57 79 10
57 81 10
57 86 15
57 92 10
57 93 15
57 97 30
57 98 15
57 99 15
58 4 30
58 6 30
58 14 30
58 17 15
58 19 30
58 21 15
58 22 30
58 25 30
58 26 15
58 29 10
58 30 15
58 31 30
58 32 15
58 38 15
58 41 30
58 42 30
58 43 10
58 44 30
58 49 10
58 50 10
58 51 30
58 53 30
58 55 15
58 57 15
58 59 30
58 60 15
58 62 10
58 63 10
58 64 15
58 65 10
58 67 15
58 68 10
58 71 15
58 72 30
58 73 10
58 75 10
58 76 15
58 81 15
58 82 10
58 84 30
58 86 30
58 89 30
58 95 30
58 97 15
58 99 10
59 4 30
59 5 10
59 7 15
59 8 10
59 13 10
59 15 15
59 18 30
59 19 15
59 20 15
59 21 15
59 22 30
59 25 10
59 27 15
59 30 30
59 31 15
59 33 15
59 34 30
59 35 30
59 37 30
59 40 10
59 41 10
59 42 30
59 44 10
59 45 15
59 48 30
59 49 10
59 50 15
59 52 30
59 53 30
59 54 30
59 55 15
59 56 30
59 57 15
59 61 10
59 62 10
59 63 10
59 65 30
59 69 10
59 70 30
59 74 15
59 75 10
59 80 15
59 85 30
59 88 10
59 89 15
59 92 10
59 95 10
59 98 10
59 99 30
60 1 10
60 6 15
60 7 10
60 8 15
60 9 10
60 10 15
60 13 10
60 14 15
60 17 30
60 18 15
60 20 10
60 22 30
60 24 10
60 26 30
60 30 15
60 32 10
60 33 15
60 36 15
60 38 15
60 39 10
60 43 30
60 44 30
60 46 30
60 52 30
60 54 15
60 59 30
60 61 15
60 62 15
60 65 10
60 67 10
60 69 15
60 70 15
60 71 15
60 72 10
60 74 10
60 75 15
60 77 15
60 79 10
60 82 10
60 87 15
60 88 30
60 89 10
60 91 10
60 92 10
60 94 15
60 96 30
60 97 30
60 98 15
60 99 10
61 1 15
61 4 15
61 5 30
61 7 30
61 11 15
61 12 10
61 13 15
61 14 30
61 19 30
61 26 10
61 27 15
61 31 15
61 32 15
61 34 15
61 39 30
61 40 15
61 43 10
61 44 30
61 45 15
61 47 10
61 48 30
61 49 30
61 51 15
61 53 15
61 55 10
61 56 30
61 58 15
61 62 10
61 70 10
61 75 30
61 77 15
61 78 30
61 80 10
61 82 30
61 86 30
61 88 15
61 94 15
61 97 30
61 99 30
62 1 30
62 3 15
62 5 10
62 6 10
62 9 15
62 10 15
62 11 10
62 16 10
62 17 15
62 21 10
62 26 10
62 27 30
62 31 10
62 32 30
62 33 30
62 34 10
62 35 10
62 36 10
62 37 30
62 38 30
62 39 15
62 40 30
62 41 10
62 42 10
62 43 30
62 46 10
62 49 30
62 51 15
62 52 15
62 54 15
62 55 10
62 63 15
62 64 15
62 65 10
62 66 10
62 67 30
62 68 30
62 71 30
62 73 15
62 74 10
62 76 30
62 78 30
62 80 15
62 81 15
62 82 30
62 86 15
62 87 10
62 88 30
62 90 10
62 95 10
62 96 30
62 98 15
62 99 15
63 3 30
63 4 30
63 5 15
63 6 15
63 11 15
63 12 10
63 13 30
63 16 10
63 19 15
63 22 30
63 23 10
63 24 15
63 26 30
63 27 30
63 28 30
63 32 30
63 38 30
63 39 10
63 40 30
63 44 30
63 45 10
63 46 15
63 47 30
63 50 30
63 51 10
63 53 15
63 54 15
63 56 30
63 57 30
63 60 10
63 61 10
63 66 30
63 67 15
63 70 15
63 74 15
63 75 30
63 77 10
63 78 15
63 79 10
63 80 30
63 81 10
63 84 30
63 90 10
63 95 10
63 98 30
63 99 15
64 1 30
64 9 10
64 10 30
64 11 15
64 13 30
64 15 10
64 19 10
64 20 30
64 22 15
64 23 10
64 24 15
64 25 10
64 32 10
64 33 30
64 35 15
64 37 30
64 43 15
64 44 15
64 45 15
64 46 30
64 47 15
64 49 30
64 51 15
64 53 15
64 55 30
64 57 15
64 59 10
64 60 15
64 61 30
64 63 15
64 67 15
64 68 10
64 69 10
64 70 15
64 72 10
64 73 10
64 74 30
64 75 30
64 77 15
64 80 15
64 84 10
64 86 10
64 90 15
64 91 15
64 92 10
64 93 15
64 94 30
64 97 15
64 99 10
65 2 30
65 4 15
65 6 10
65 8 10
65 11 30
65 16 10
65 20 10
65 23 30
65 24 10
65 27 30
65 28 15
65 30 15
65 32 10
65 33 10
65 34 30
65 35 30
65 36 10
65 38 30
65 40 15
65 42 15
65 45 30
65 46 15
65 48 30
65 53 10
65 55 10
65 56 15
65 61 10
65 63 10
65 64 30
65 68 30
65 69 15
65 70 30
65 71 10
65 73 10
65 74 10
65 75 15
65 76 30
65 78 30
65 79 15
65 80 30
65 81 15
65 83 30
65 85 10
65 88 10
65 89 15
65 93 15
65 94 10
65 96 10
65 97 10
65 98 30
65 99 10
66 4 10
66 7 10
66 8 30
66 9 10
66 11 15
66 13 30
66 14 15
66 16 10
66 17 30
66 18 30
66 19 15
66 21 15
66 22 30
66 26 10
66 27 15
66 28 15
66 30 30
66 32 10
66 33 10
66 37 10
66 40 30
66 42 10
66 43 30
66 44 10
66 45 15
66 46 30
66 47 30
66 49 15
66 51 30
66 53 30
66 54 10
66 55 15
66 56 15
66 57 30
66 58 15
66 59 10
66 60 30
66 61 30
66 64 15
66 65 15
66 69 10
66 70 30
66 71 15
66 72 10
66 73 30
66 78 15
66 79 10
66 81 30
66 82 30
66 89 15
66 90 10
66 91 10
66 93 15
66 95 30
66 96 15
66 98 30
66 99 10
67 3 10
67 7 30
67 10 10
67 12 30
67 13 30
67 15 10
67 17 15
67 19 15
67 21 10
67 22 10
67 27 30
67 30 15
67 33 15
67 34 30
67 37 10
67 38 10
67 39 15
67 41 30
67 43 15
67 46 10
67 48 10
67 49 10
67 51 10
67 52 30
67 55 30
67 56 15
67 59 30
67 61 10
67 65 15
67 66 15
67 69 15
67 70 10
67 72 10
67 74 10
67 75 30
67 77 10
67 79 10
67 83 15
67 84 30
67 85 15
67 86 10
67 89 30
67 90 10
67 91 15
67 94 10
67 97 10
67 99 10
68 1 10
68 3 30
68 5 10
68 6 10
68 7 15
68 8 10
68 9 15
68 10 30
68 11 30
68 14 15
68 15 30
68 16 10
68 21 15
68 23 30
68 24 15
68 25 10
68 26 10
68 27 10
68 29 15
68 30 30
68 33 10
68 36 10
68 37 15
68 38 10
68 39 10
68 40 10
68 44 30
68 45 10
68 47 30
68 48 30
68 49 15
68 54 30
68 55 10
68 56 30
68 57 30
68 59 30
68 60 30
68 61 30
68 63 30
68 66 30
68 67 10
68 69 10
68 70 10
68 71 10
68 72 30
68 73 30
68 74 15
68 84 15
68 85 10
68 88 30
68 89 15
68 92 30
68 94 10
68 96 15
68 98 30
68 99 30
69 1 10
69 2 10
69 4 15
69 5 15
69 6 15
69 7 10
69 10 30
69 12 10
69 13 10
69 15 15
69 18 30
69 19 30
69 20 10
69 22 30
69 23 30
69 24 30
69 25 15
69 27 10
69 29 10
69 30 10
69 32 10
69 34 10
69 36 15
69 37 30
69 39 30
69 43 15
69 44 15
69 49 30
69 50 10
69 52 15
69 53 30
69 55 30
69 56 10
69 57 15
69 58 30
69 61 30
69 62 15
69 63 10
69 71 30
69 73 30
69 75 10
69 76 15
69 78 30
69 79 10
69 85 30
69 86 30
69 89 30
69 90 30
69 93 10
69 94 15
69 95 10
69 98 15
69 99 15
70 1 10
70 3 10
70 5 30
70 6 30
70 8 15
70 10 30
70 13 30
70 15 30
70 16 30
70 18 15
70 19 15
70 20 15
70 21 30
70 22 10
70 26 30
70 27 10
70 28 30
70 30 15
70 31 15
70 32 30
70 34 15
70 35 30
70 37 15
70 40 15
70 43 10
70 45 30
70 46 30
70 51 30
70 52 10
70 53 30
70 54 30
70 56 15
70 58 15
70 62 15
70 69 30
70 72 15
70 73 15
70 74 10
70 75 30
70 76 10
70 79 10
70 83 15
70 84 30
70 86 30
70 87 10
70 92 30
70 93 15
70 94 10
70 95 10
70 96 30
70 98 15
70 99 15
71 1 15
71 6 15
71 11 15
71 12 10
71 14 15
71 17 30
71 20 15
71 23 10
71 26 30
71 27 10
71 28 30
71 29 30
71 31 15
71 35 30
71 36 10
71 37 30
71 39 30
71 45 30
71 46 30
71 50 15
71 52 15
71 53 10
71 54 15
71 55 15
71 56 10
71 57 10
71 59 15
71 61 10
71 63 10
71 64 15
71 67 15
71 70 15
71 72 10
71 75 30
71 76 15
71 77 10
71 79 10
71 80 15
71 82 30
71 83 10
71 84 30
71 85 30
71 86 15
71 90 30
71 91 10
71 95 10
71 96 30
71 97 10
71 98 15
71 99 10
72 1 10
72 3 10
72 5 30
72 10 30
72 13 10
72 15 30
72 18 30
72 19 30
72 20 15
72 21 15
72 22 30
72 25 30
72 26 30
72 27 10
72 28 10
72 35 15
72 37 10
72 38 10
72 39 30
72 40 10
72 43 30
72 44 30
72 45 30
72 46 10
72 47 15
72 48 30
72 49 15
72 50 30
72 54 15
72 55 10
72 56 15
72 59 15
72 61 30
72 62 30
72 63 15
72 65 10
72 69 10
72 73 30
72 74 15
72 81 30
72 82 10
72 83 30
72 84 10
72 88 15
72 90 15
72 91 30
72 92 15
72 93 15
72 99 30
73 5 15
73 8 30
73 14 30
73 15 15
73 17 30
73 18 15
73 21 15
73 24 10
73 27 10
73 29 10
73 30 10
73 31 15
73 34 30
73 36 30
73 38 30
73 41 30
73 43 30
73 45 15
73 48 30
73 49 15
73 51 10
73 52 10
73 55 15
73 57 15
73 59 30
73 60 10
73 61 30
73 63 30
73 67 30
73 71 15
73 75 10
73 76 30
73 78 10
73 79 30
73 80 10
73 81 30
73 84 10
73 85 30
73 86 10
73 87 30
73 88 10
73 89 15
73 93 10
73 96 30
73 98 15
73 99 15
74 1 15
74 3 30
74 4 15
74 6 30
74 7 10
74 10 30
74 11 15
74 12 15
74 13 10
74 14 10
74 17 15
74 26 15
74 28 15
74 29 15
74 31 10
74 35 10
74 36 30
74 38 15
74 39 15
74 43 15
74 44 30
74 45 30
74 47 30
74 48 30
74 49 15
74 50 10
74 51 15
74 53 15
74 54 10
74 55 15
74 56 30
74 57 10
74 58 15
74 61 10
74 66 10
74 69 30
74 71 15
74 73 10
74 77 15
74 78 30
74 79 30
74 80 15
74 82 15
74 83 30
74 85 30
74 89 30
74 92 30
74 94 10
74 98 10
74 99 30
75 2 10
75 3 10
75 4 10
75 5 15
75 6 30
75 7 30
75 11 15
75 12 15
75 13 30
75 14 15
75 15 30
75 20 10
75 23 30
75 24 15
75 27 15
75 29 30
75 30 30
75 31 15
75 34 15
75 37 30
75 40 30
75 42 15
75 43 30
75 45 10
75 46 30
75 47 30
75 50 10
75 51 10
75 52 15
75 55 30
75 62 15
75 66 15
75 68 30
75 72 15
75 74 30
75 78 10
75 79 30
75 82 30
75 83 15
75 85 15
75 86 15
75 90 10
75 91 15
75 92 15
75 93 30
75 94 15
75 96 15
75 97 30
75 99 15
76 3 10
76 7 15
76 9 10
76 11 15
76 12 15
76 13 10
76 14 15
76 15 10
76 17 15
76 18 15
76 21 30
76 22 30
76 24 10
76 28 15
76 29 15
76 35 10
76 37 15
76 39 10
76 40 30
76 43 30
76 45 10
76 46 10
76 47 15
76 49 10
76 51 15
76 54 30
76 57 15
76 59 30
76 60 30
76 61 15
76 63 10
76 64 10
76 66 10
76 67 30
76 68 15
76 72 15
76 74 30
76 75 30
76 80 15
76 83 10
76 85 15
76 89 10
76 90 30
76 92 30
76 94 15
76 96 15
76 97 15
76 99 10
77 1 15
77 2 30
77 4 30
77 5 30
77 6 30
77 7 15
77 8 10
77 15 15
77 16 10
77 17 10
77 18 15
77 19 10
77 22 10
77 23 30
77 28 10
77 29 10
77 30 30
77 32 15
77 33 30
77 34 15
77 37 30
77 38 10
77 40 30
77 42 10
77 43 10
77 44 10
77 47 10
77 50 30
77 54 30
77 55 15
77 56 10
77 58 30
77 59 30
77 62 15
77 65 30
77 66 15
77 68 15
77 69 10
77 70 30
77 72 30
77 73 10
77 75 10
77 76 30
77 80 30
77 87 30
77 88 10
77 89 30
77 90 30
77 91 15
77 92 30
77 93 10
77 96 30
77 98 15
77 99 10
78 1 15
78 2 30
78 4 30
78 5 15
78 7 10
78 11 15
78 18 10
78 21 10
78 22 15
78 25 15
78 27 30
78 29 15
78 31 30
78 34 10
78 43 15
78 44 15
78 45 15
78 47 30
78 48 10
78 51 15
78 53 15
78 54 30
78 56 30
78 57 10
78 58 30
78 59 15
78 60 10
78 64 10
78 67 10
78 68 30
78 70 10
78 71 30
78 72 30
78 76 10
78 77 15
78 79 15
78 81 30
78 82 15
78 86 30
78 89 10
78 92 15
78 94 30
78 95 10
78 96 10
78 98 10
78 99 10
79 1 30
79 2 15
79 3 30
79 4 15
79 5 15
79 7 30
79 8 15
79 9 15
79 10 10
79 12 10
79 15 10
79 19 30
79 20 10
79 21 30
79 22 10
79 23 10
79 24 10
79 26 15
79 27 30
79 29 15
79 30 10
79 33 10
79 34 10
79 36 10
79 37 30
79 40 30
79 43 15
79 45 15
79 48 15
79 49 15
79 50 10
79 51 15
79 52 10
79 54 15
79 58 15
79 59 15
79 61 30
79 62 10
79 64 15
79 68 30
79 72 30
79 76 10
79 77 15
79 82 10
79 85 15
79 87 15
79 89 15
79 91 15
79 94 10
79 95 30
79 98 10
79 99 15
80 5 10
80 6 30
80 7 10
80 9 30
80 14 30
80 15 10
80 20 15
80 24 30
80 25 15
80 26 15
80 27 10
80 28 10
80 29 15
80 32 10
80 33 30
80 35 10
80 36 15
80 39 10
80 40 30
80 41 15
80 46 30
80 48 10
80 51 15
80 52 30
80 53 30
80 54 30
80 57 30
80 58 10
80 60 10
80 66 10
80 67 15
80 68 10
80 69 15
80 70 10
80 72 15
80 75 15
80 78 10
80 79 30
80 82 15
80 83 15
80 87 30
80 88 15
80 89 15
80 92 10
80 96 15
80 99 10
81 2 10
81 5 15
81 9 15
81 10 10
81 12 15
81 14 15
81 15 15
81 18 30
81 23 30
81 24 15
81 28 15
81 29 15
81 31 15
81 34 30
81 36 10
81 37 15
81 39 30
81 40 10
81 42 30
81 43 15
81 44 15
81 47 10
81 48 30
81 49 30
81 50 15
81 51 10
81 54 15
81 55 10
81 59 15
81 60 30
81 61 15
81 64 10
81 67 30
81 68 30
81 69 10
81 70 15
81 71 30
81 74 10
81 75 30
81 76 15
81 77 30
81 79 30
81 80 10
81 85 30
81 86 15
81 88 10
81 90 15
81 92 10
81 96 30
81 97 10
81 98 30
81 99 10
82 4 30
82 6 30
82 8 30
82 10 15
82 11 15
82 12 10
82 15 10
82 18 30
82 19 30
82 20 15
82 21 15
82 22 15
82 23 10
82 24 10
82 25 30
82 26 15
82 28 15
82 29 15
82 31 10
82 34 30
82 35 10
82 36 10
82 39 10
82 40 30
82 41 30
82 42 10
82 44 10
82 45 15
82 46 10
82 50 15
82 51 30
82 53 10
82 57 15
82 59 30
82 63 10
82 64 15
82 65 15
82 67 10
82 68 30
82 69 15
82 70 10
82 73 10
82 76 30
82 77 30
82 81 10
82 83 10
82 87 10
82 88 10
82 90 10
82 93 30
82 96 30
82 98 15
82 99 10
83 1 15
83 5 30
83 7 10
83 10 15
83 11 30
83 12 10
83 13 15
83 14 10
83 16 15
83 17 15
83 21 10
83 22 15
83 24 30
83 25 10
83 26 10
83 31 10
83 36 10
83 38 30
83 41 10
83 42 15
83 45 15
83 49 10
83 51 15
83 53 15
83 54 10
83 55 10
83 56 30
83 57 15
83 58 30
83 59 30
83 60 10
83 61 30
83 62 30
83 63 10
83 64 15
83 66 15
83 68 15
83 69 10
83 73 15
83 77 10
83 78 10
83 79 30
83 81 15
83 92 10
83 95 30
83 96 15
83 99 15
84 1 30
84 2 30
84 4 15
84 5 10
84 6 10
84 7 30
84 8 10
84 10 10
84 12 30
84 15 15
84 17 10
84 18 30
84 22 15
84 25 10
84 26 30
84 27 30
84 28 30
84 29 15
84 32 30
84 33 10
84 34 30
84 37 15
84 41 15
84 42 10
84 43 15
84 44 30
84 46 30
84 51 10
84 52 10
84 53 15
84 54 15
84 56 30
84 57 15
84 59 30
84 60 15
84 61 15
84 62 30
84 65 30
84 66 10
84 69 15
84 74 15
84 75 30
84 76 15
84 77 10
84 78 30
84 79 10
84 80 10
84 81 15
84 82 10
84 83 10
84 87 10
84 89 30
84 90 10
84 93 10
84 95 15
84 97 10
84 98 10
84 99 15
85 2 30
85 3 15
85 4 15
85 5 30
85 7 30
85 9 15
85 10 30
85 12 15
85 14 10
85 22 15
85 24 15
85 25 30
85 27 30
85 33 30
85 35 15
85 39 30
85 44 15
85 46 15
85 47 30
85 48 15
85 50 30
85 51 10
85 52 15
85 56 30
85 57 30
85 58 15
85 60 30
85 61 15
85 62 15
85 63 10
85 64 10
85 66 15
85 70 10
85 72 15
85 77 10
85 78 15
85 80 30
85 82 10
85 83 30
85 84 30
85 86 10
85 87 15
85 88 30
85 91 10
85 95 15
85 98 10
85 99 15
86 1 10
86 5 10
86 8 30
86 9 30
86 10 30
86 12 15
86 14 30
86 16 30
86 17 15
86 21 15
86 22 30
86 23 15
86 25 15
86 27 15
86 28 30
86 32 10
86 34 10
86 41 30
86 43 10
86 45 10
86 46 15
86 47 10
86 51 10
86 52 15
86 54 15
86 55 15
86 59 15
86 60 10
86 63 15
86 65 10
86 66 15
86 68 30
86 72 30
86 74 30
86 76 10
86 77 10
86 79 30
86 80 10
86 82 30
86 83 15
86 84 10
86 87 30
86 89 15
86 94 15
86 95 30
86 98 30
86 99 10
87 2 30
87 3 15
87 4 10
87 5 30
87 11 15
87 15 15
87 21 30
87 22 10
87 23 10
87 28 30
87 29 10
87 31 10
87 32 15
87 34 15
87 38 15
87 39 30
87 40 30
87 41 15
87 43 30
87 44 15
87 50 15
87 51 15
87 52 15
87 55 15
87 57 10
87 58 15
87 59 15
87 61 10
87 63 15
87 64 30
87 65 15
87 66 15
87 67 10
87 68 15
87 69 10
87 71 10
87 72 10
87 74 15
87 75 30
87 76 10
87 78 30
87 81 15
87 83 30
87 88 30
87 90 15
87 92 30
87 95 15
87 99 15
88 1 15
88 2 30
88 6 15
88 8 10
88 12 15
88 15 15
88 16 30
88 17 15
88 18 30
88 19 15
88 20 30
88 23 30
88 27 15
88 28 10
88 29 10
88 30 30
88 33 30
88 35 15
88 36 15
88 39 30
88 41 15
88 44 30
88 46 15
88 51 15
88 52 10
88 53 15
88 55 10
88 57 10
88 58 10
88 63 30
88 64 10
88 66 30
88 67 30
88 69 15
88 70 15
88 71 30
88 74 30
88 75 15
88 76 30
88 78 10
88 79 15
88 83 30
88 84 30
88 86 10
88 91 30
88 92 15
88 93 10
88 94 15
88 95 30
88 97 30
88 98 30
88 99 30
89 7 30
89 9 15
89 10 10
89 11 15
89 15 30
89 17 15
89 20 10
89 22 10
89 24 30
89 25 10
89 27 10
89 28 15
89 29 15
89 30 30
89 32 10
89 33 10
89 35 15
89 37 15
89 38 10
89 40 30
89 41 30
89 42 15
89 43 10
89 44 30
89 45 15
89 46 30
89 49 30
89 56 10
89 57 10
89 61 10
89 62 15
89 63 15
89 64 30
89 70 15
89 71 15
89 72 30
89 75 15
89 81 10
89 82 15
89 83 10
89 85 30
89 87 15
89 88 10
89 92 10
89 93 15
89 94 10
89 96 10
89 97 10
89 99 10
90 2 10
90 4 10
90 5 15
90 7 15
90 12 30
90 13 10
90 14 15
90 15 10
90 16 30
90 17 10
90 19 10
90 21 10
90 22 30
90 25 30
90 26 15
90 29 30
90 33 10
90 34 15
90 35 30
90 36 15
90 37 10
90 38 15
90 40 10
90 42 10
90 45 30
90 47 15
90 52 30
90 54 10
90 56 30
90 57 15
90 58 30
90 59 10
90 60 15
90 61 15
90 65 30
90 68 30
90 70 15
90 73 10
90 74 10
90 78 10
90 79 15
90 80 10
90 83 10
90 85 10
90 86 10
90 88 15
90 89 15
90 94 15
90 96 30
90 98 10
90 99 15
91 1 30
91 3 30
91 4 10
91 7 30
91 11 30
91 12 10
91 13 15
91 19 15
91 22 30
91 23 30
91 24 10
91 27 30
91 29 10
91 30 15
91 31 10
91 36 15
91 37 15
91 38 30
91 40 10
91 41 15
91 42 30
91 43 10
91 44 30
91 46 15
91 48 30
91 49 30
91 50 30
91 51 10
91 52 30
91 53 10
91 54 30
91 55 30
91 56 30
91 57 10
91 58 30
91 59 15
91 61 10
91 62 10
91 63 10
91 65 15
91 68 30
91 69 30
91 70 30
91 73 30
91 74 15
91 76 30
91 78 30
91 80 15
91 81 15
91 82 30
91 83 10
91 84 30
91 86 10
91 87 30
91 89 10
91 90 10
91 96 30
91 98 30
91 99 10
92 4 30
92 6 10
92 8 15
92 12 15
92 14 15
92 15 10
92 18 15
92 19 30
92 20 10
92 21 15
92 25 10
92 26 15
92 27 10
92 29 15
92 32 15
92 33 10
92 34 15
92 36 30
92 45 15
92 48 30
92 49 10
92 50 30
92 53 15
92 54 15
92 56 15
92 58 30
92 61 15
92 62 10
92 63 15
92 65 30
92 66 30
92 67 15
92 69 10
92 71 30
92 73 15
92 79 15
92 82 15
92 84 15
92 85 30
92 86 15
92 90 10
92 91 10
92 93 30
92 94 15
92 97 30
92 99 30
93 2 30
93 3 15
93 4 10
